status_description,status_timestamp,zone_number,kerbsideid,location.lat,location.lon
Present,2025-08-08T05:40:47+00:00,7411.0,51017,-37.812540032912196,144.97086191240862
Unoccupied,2025-08-08T06:30:17+00:00,7399.0,50911,-37.81366170756083,144.97137962133522
Present,2025-08-08T07:12:55+00:00,7645.0,50222,-37.81273759258164,144.9735524921705
Unoccupied,2025-08-08T07:10:23+00:00,7645.0,50211,-37.81270519385639,144.97378582031484
Unoccupied,2025-08-05T04:26:51+00:00,7188.0,17712,-37.82016212885024,144.93932207496923
Unoccupied,2025-08-05T02:36:45+00:00,7188.0,17714,-37.82012786376523,144.93917896948417
Unoccupied,2025-08-08T04:45:59+00:00,7188.0,17711,-37.82017773180296,144.93938718972916
Unoccupied,2025-08-08T05:00:22+00:00,7185.0,18614,-37.82134017031514,144.94461717474638
Unoccupied,2024-03-29T11:19:10+00:00,,23365,-37.815222016904535,144.96092831329668
Present,2025-08-08T07:12:06+00:00,7226.0,23386,-37.81291378884782,144.94055147494873
Unoccupied,2025-08-08T06:35:09+00:00,7417.0,61643,-37.81981366699077,144.95580820855713
Unoccupied,2025-06-02T09:38:19+00:00,7571.0,65663,-37.81421830513031,144.95556010864127
Present,2025-08-08T06:40:05+00:00,7451.0,60221,-37.817075885100294,144.96842568827884
Unoccupied,2025-08-08T02:57:44+00:00,7561.0,65816,-37.80857213624661,144.9710466210087
Unoccupied,2025-08-08T04:32:34+00:00,7273.0,50626,-37.80818100048621,144.97170218623882
Unoccupied,2025-08-08T03:44:57+00:00,7275.0,50675,-37.80834950252704,144.97152922756635
Unoccupied,2024-04-09T05:41:29+00:00,7205.0,23856,-37.81645308546261,144.94569273730045
Present,2025-08-08T06:41:15+00:00,7780.0,65487,-37.81282309437222,144.9607417489296
Present,2025-08-08T06:42:18+00:00,7191.0,15326,-37.813785369878,144.94014689679244
Present,2025-08-08T02:02:27+00:00,7191.0,15324,-37.81383752676466,144.94001000803172
Unoccupied,2025-08-08T07:05:42+00:00,7261.0,16789,-37.812919869542895,144.93662218231873
Present,2025-08-08T06:55:46+00:00,7220.0,14993,-37.81433845861139,144.93748277187038
Unoccupied,2025-08-08T06:26:10+00:00,7721.0,24046,-37.80487845643643,144.95725330001758
Unoccupied,2024-07-06T05:02:31+00:00,7721.0,24051,-37.804751311124576,144.95727575889364
Unoccupied,2025-08-07T23:21:38+00:00,7721.0,23973,-37.804624166194984,144.95729821547644
Unoccupied,2025-08-06T10:48:29+00:00,7721.0,9436,-37.80474052112139,144.95739183635203
Unoccupied,2023-10-29T14:33:10+00:00,,6756,-37.8079250772858,144.96015408955364
Present,2025-08-08T06:48:32+00:00,7485.0,56913,-37.81692953258536,144.95610179300294
Unoccupied,2025-08-08T02:30:16+00:00,7232.0,18066,-37.813509381874255,144.93939985108887
Unoccupied,2025-08-08T07:06:41+00:00,7178.0,13410,-37.81976391857569,144.94404744457694
Unoccupied,2025-08-08T06:15:30+00:00,7195.0,24276,-37.81318157593854,144.94223839128688
Unoccupied,2025-08-08T07:04:43+00:00,7547.0,66442,-37.81302789935443,144.95594370941444
Unoccupied,2025-08-08T07:09:26+00:00,7400.0,50933,-37.81355835852405,144.97116325664155
Unoccupied,2024-02-01T23:20:18+00:00,,24474,-37.80800795727764,144.95548565521523
Unoccupied,2025-08-08T06:25:20+00:00,,51313,-37.80932233766988,144.9693864402434
Present,2024-03-26T04:15:33+00:00,7333.0,63077,-37.8158671110984,144.961532339806
Present,2025-08-08T06:22:11+00:00,7253.0,17433,-37.81002289314208,144.97570474382923
Present,2025-08-08T07:02:57+00:00,7280.0,5949,-37.811918144180254,144.97649484330793
Unoccupied,2025-06-04T23:18:16+00:00,,5960,-37.81214838990354,144.9775554474196
Present,2024-11-03T10:50:08+00:00,7270.0,24593,-37.81108738987946,144.98620851030546
Present,2024-11-03T08:07:31+00:00,7270.0,24590,-37.810930979354524,144.98623496221023
Unoccupied,2025-08-08T07:10:45+00:00,7247.0,17455,-37.810690502415206,144.97606861650132
Unoccupied,2025-08-08T06:06:03+00:00,7247.0,17460,-37.810725587048466,144.97639176128706
Unoccupied,2025-08-08T06:32:51+00:00,7247.0,17458,-37.81071163255924,144.97626320381835
Unoccupied,2025-08-08T06:20:49+00:00,7247.0,17471,-37.81084937986229,144.97752933315957
Present,2025-08-08T06:51:46+00:00,7247.0,17510,-37.8109132011662,144.9764084657962
Unoccupied,2025-08-08T06:40:56+00:00,7247.0,17516,-37.81095731879638,144.97681213327434
Unoccupied,2025-08-08T05:32:27+00:00,7258.0,22940,-37.81049657233905,144.97809090733188
Unoccupied,2023-11-29T01:09:00+00:00,,24682,-37.81407650770325,144.96002484553657
Present,2025-08-08T05:57:38+00:00,7579.0,63432,-37.81169298008376,144.9721732663594
Present,2024-04-03T23:10:45+00:00,7537.0,63348,-37.81776326102175,144.9549589773298
Present,2024-04-03T21:54:28+00:00,7537.0,63344,-37.81768937506971,144.95521511779842
Unoccupied,2024-11-28T03:20:36+00:00,7537.0,63341,-37.817631960140055,144.95541409698671
Present,2024-04-03T22:40:24+00:00,7537.0,63349,-37.817781684238135,144.95489497822973
Present,2024-04-03T22:47:33+00:00,7537.0,63345,-37.81770785128694,144.95515107738171
Present,2025-08-08T06:32:29+00:00,7579.0,63418,-37.811669772161466,144.97169211502285
Present,2025-08-08T07:04:53+00:00,,63422,-37.81176665867656,144.97136433873743
Unoccupied,2024-10-01T09:22:13+00:00,7528.0,63147,-37.81645736832678,144.95945419768827
Unoccupied,2025-08-08T06:58:30+00:00,7528.0,63146,-37.81643579288833,144.95952891500872
Present,2025-08-08T06:44:38+00:00,7334.0,63510,-37.81213414640016,144.97011258637718
Present,2025-08-08T06:49:53+00:00,7334.0,63540,-37.81226616014763,144.97021577743828
Present,2025-08-08T05:42:05+00:00,7415.0,61243,-37.81762950144717,144.96306901288006
Present,2025-08-08T06:35:08+00:00,7415.0,61242,-37.817611198618394,144.96313312388034
Unoccupied,2025-08-08T07:08:39+00:00,,64134,-37.81656028873411,144.95546350988394
Unoccupied,2025-08-08T06:23:42+00:00,7377.0,57721,-37.819994917407186,144.9556426084228
Unoccupied,2025-08-08T06:33:21+00:00,7377.0,57720,-37.820041408012244,144.9556639590486
Present,2024-04-05T00:54:15+00:00,7076.0,22319,-37.806180980721045,144.96611215145987
Present,2024-04-03T23:19:41+00:00,7076.0,22321,-37.80607281981847,144.96613095106756
Present,2024-04-05T02:15:01+00:00,7076.0,22320,-37.80612718204307,144.96612150454922
Present,2025-08-08T04:44:46+00:00,7265.0,17961,-37.809991277464036,144.9727355959888
Unoccupied,2025-08-08T06:00:16+00:00,7265.0,17964,-37.81015219787814,144.97271136949473
Present,2025-08-08T07:11:46+00:00,7265.0,17962,-37.81004472092478,144.9727274733333
Unoccupied,2025-08-08T05:33:58+00:00,7245.0,18826,-37.80952354829268,144.97483039670124
Present,2025-08-08T05:55:36+00:00,7245.0,25016,-37.80949338950968,144.97456467705467
Present,2025-08-08T03:57:03+00:00,7245.0,25015,-37.80948638737142,144.9745028195055
Unoccupied,2025-08-07T12:34:54+00:00,7245.0,25012,-37.80944501560005,144.97412631193555
Unoccupied,2025-08-08T07:11:56+00:00,7245.0,25011,-37.80943735931163,144.9740554221538
Unoccupied,2025-08-06T01:56:13+00:00,7245.0,25010,-37.80942970255988,144.97398453296893
Unoccupied,2025-08-08T06:28:05+00:00,7245.0,25006,-37.80939907415136,144.97370097467007
Present,2025-08-08T00:02:49+00:00,7269.0,17503,-37.811067886719044,144.97545979163297
Present,2025-08-08T07:13:03+00:00,7642.0,58213,-37.816223948303374,144.95297624708968
Unoccupied,2025-02-10T01:37:51+00:00,7642.0,58211,-37.81632513216525,144.95302271228667
Unoccupied,2025-08-08T07:07:28+00:00,7644.0,58117,-37.81744578216494,144.95353562764575
Present,2025-08-08T06:48:13+00:00,7339.0,63923,-37.81548431361455,144.95861279393944
Unoccupied,2025-08-08T06:00:33+00:00,7241.0,7501,-37.809648156021325,144.97721845137073
Unoccupied,2025-08-08T03:38:03+00:00,7236.0,7490,-37.80985527319844,144.97788324019035
Present,2025-08-08T06:21:49+00:00,7236.0,7851,-37.80969891034127,144.97644555131023
Unoccupied,2025-08-08T06:29:40+00:00,7236.0,7486,-37.8098016990201,144.97739062791806
Unoccupied,2025-08-08T05:42:07+00:00,7236.0,7488,-37.80984059050527,144.9777482286793
Unoccupied,2025-08-08T04:38:19+00:00,7236.0,7843,-37.80976498972029,144.97705310099425
Present,2025-08-08T05:57:27+00:00,7236.0,7847,-37.8097356213851,144.97678307815983
Unoccupied,2025-08-08T05:49:05+00:00,7236.0,7849,-37.80971359541424,144.97658056282089
Unoccupied,2025-08-08T06:33:12+00:00,7236.0,7852,-37.809691568217204,144.97637804588027
Unoccupied,2025-08-08T06:33:11+00:00,7239.0,7856,-37.80997470999398,144.97892006609857
Unoccupied,2025-08-08T06:52:36+00:00,7239.0,7862,-37.81001920918324,144.97932283004002
Unoccupied,2025-08-08T05:18:48+00:00,7239.0,7876,-37.8101232490888,144.98027207286776
Present,2025-08-08T05:36:58+00:00,7239.0,7857,-37.80998214102748,144.97898719421062
Unoccupied,2025-08-08T04:54:19+00:00,7239.0,7880,-37.810152184107466,144.98053295246075
Unoccupied,2025-08-08T05:08:31+00:00,7239.0,7877,-37.81013046683342,144.98033722414348
Unoccupied,2025-08-08T05:37:08+00:00,7239.0,7874,-37.81010880145669,144.98014148110727
Unoccupied,2025-08-08T06:52:46+00:00,7239.0,7864,-37.8100339483273,144.97945746392446
Present,2025-08-08T06:34:59+00:00,7239.0,7861,-37.8100117935802,144.97925548457133
Unoccupied,2025-08-08T03:52:31+00:00,7237.0,16429,-37.81013361598532,144.98168637602356
Unoccupied,2025-08-08T06:56:42+00:00,7234.0,7929,-37.8102854657974,144.9830428893452
Unoccupied,2025-08-08T04:39:50+00:00,7237.0,16428,-37.81014111821908,144.9817538552803
Unoccupied,2025-08-08T05:00:17+00:00,7234.0,16435,-37.8101561221018,144.9818888144199
Unoccupied,2024-11-03T05:26:56+00:00,7246.0,17549,-37.811014528547986,144.98813661100445
Unoccupied,2024-11-03T05:36:59+00:00,7246.0,17558,-37.81094794874767,144.98752914125174
Unoccupied,2024-11-03T09:04:42+00:00,7246.0,17566,-37.81088877341393,144.98698915767085
Unoccupied,2024-11-03T03:30:21+00:00,7246.0,17546,-37.811036273881754,144.9883345943984
Unoccupied,2024-11-03T01:56:21+00:00,7246.0,17564,-37.810903540407466,144.98712415497835
Present,2024-11-03T12:23:43+00:00,7246.0,17555,-37.81097019596591,144.98773161975703
Present,2024-11-02T04:21:07+00:00,7246.0,17557,-37.810955372159256,144.9875966342649
Unoccupied,2024-11-03T05:46:33+00:00,7246.0,17560,-37.81093309055969,144.98739414514165
Unoccupied,2024-11-02T02:41:10+00:00,7246.0,17554,-37.81097757344973,144.98779911629026
Unoccupied,2024-11-03T08:40:33+00:00,7246.0,17547,-37.811029360279086,144.98827159941473
Unoccupied,2024-11-03T08:13:30+00:00,7243.0,20635,-37.8107802456345,144.98360491584899
Unoccupied,2024-11-03T07:26:46+00:00,7243.0,20637,-37.81066947651698,144.9836232361322
Unoccupied,2024-11-03T08:37:53+00:00,7250.0,25131,-37.810785564484966,144.983362727202
Unoccupied,2024-11-03T08:31:24+00:00,7250.0,25129,-37.810889451739584,144.9833456302623
Unoccupied,2024-11-03T11:04:08+00:00,7250.0,25128,-37.81094147219501,144.9833370872692
Unoccupied,2024-11-03T13:01:00+00:00,7250.0,25122,-37.811251798500095,144.98328601597146
Unoccupied,2024-04-10T01:29:28+00:00,7250.0,25118,-37.81177746971768,144.98319700041418
Unoccupied,2024-11-03T11:02:30+00:00,7250.0,25112,-37.812103502395146,144.98314277893326
Unoccupied,2024-11-03T11:06:28+00:00,7250.0,25109,-37.81225890892537,144.9831167659197
Unoccupied,2024-11-03T09:18:34+00:00,7250.0,25104,-37.812517546671515,144.9830742821829
Unoccupied,2024-11-03T11:09:26+00:00,7250.0,25099,-37.81287651913308,144.9830141737039
Unoccupied,2024-11-03T08:43:11+00:00,7250.0,25097,-37.812981340802864,144.98299655677704
Unoccupied,2024-11-03T08:56:49+00:00,7250.0,25096,-37.81303274027711,144.98298791063402
Unoccupied,2024-11-03T07:59:39+00:00,7250.0,25093,-37.81318814136763,144.9829615384658
Present,2024-11-03T12:07:09+00:00,7250.0,25088,-37.81344618156171,144.98291748624297
Unoccupied,2024-11-03T10:03:25+00:00,7250.0,25084,-37.81365181381193,144.98288233192096
Unoccupied,2024-11-03T07:10:10+00:00,7250.0,25077,-37.814321856229725,144.98276778517476
Unoccupied,2024-11-03T06:24:02+00:00,7250.0,25075,-37.81421891657284,144.98278540449215
Unoccupied,2024-11-03T07:20:17+00:00,7250.0,25073,-37.81411556139862,144.98280316670127
Unoccupied,2024-11-03T11:16:42+00:00,7250.0,25070,-37.814735754833876,144.98269673717078
Unoccupied,2024-11-03T12:04:00+00:00,7250.0,25069,-37.814787265731965,144.98268791524254
Unoccupied,2024-11-03T10:55:47+00:00,7250.0,25068,-37.814839857086824,144.98267889331953
Unoccupied,2024-11-03T11:26:13+00:00,7250.0,25067,-37.81489155405967,144.9826700483063
Unoccupied,2024-11-03T07:57:18+00:00,7250.0,25066,-37.814942583635045,144.9826613011867
Unoccupied,2024-11-03T07:36:25+00:00,7250.0,25065,-37.81499391964768,144.98265248529412
Present,2024-11-03T06:43:00+00:00,7250.0,25064,-37.81504519948656,144.9826436998707
Unoccupied,2024-11-03T12:49:48+00:00,7250.0,25061,-37.81520098705904,144.98261701026485
Present,2024-11-03T10:17:11+00:00,7250.0,25060,-37.81525249648016,144.9826082303527
Unoccupied,2024-11-03T09:10:26+00:00,7250.0,25059,-37.81530361097951,144.98259945779967
Present,2024-11-03T09:42:04+00:00,7250.0,25055,-37.815510581746764,144.98256403465405
Present,2025-08-08T06:29:02+00:00,7362.0,62327,-37.818080128718094,144.95732198251844
Present,2025-07-31T07:34:20+00:00,7252.0,17380,-37.80935429011029,144.98098383081503
Present,2024-04-02T21:51:04+00:00,,25032,-37.814837074305586,144.96143116050925
Present,2025-08-08T05:46:08+00:00,7333.0,63072,-37.815725804409745,144.96201518594745
Present,2025-08-08T07:02:01+00:00,7333.0,63067,-37.81563017188824,144.9623430935534
Present,2025-08-08T06:59:50+00:00,7333.0,63064,-37.81554409557444,144.96263918833716
Unoccupied,2025-08-08T07:10:24+00:00,7333.0,63062,-37.815477126005604,144.96286604401126
Present,2025-08-08T06:14:23+00:00,7332.0,63015,-37.81536750040925,144.96303304681143
Unoccupied,2025-08-08T05:49:57+00:00,7264.0,10973,-37.81404552354326,144.9777355293637
Unoccupied,2025-08-08T06:39:52+00:00,7264.0,10975,-37.814149118404785,144.97771810263913
Unoccupied,2025-08-08T06:38:44+00:00,7264.0,10971,-37.8139419342189,144.97775285259883
Present,2025-08-08T06:42:59+00:00,7301.0,17282,-37.8162944532351,144.9772612918356
Present,2025-08-07T22:30:32+00:00,7301.0,17285,-37.816323431722935,144.9774758239897
Present,2025-06-16T09:18:56+00:00,7301.0,17280,-37.81635013661469,144.97767307039106
Present,2025-08-06T00:21:05+00:00,7301.0,17290,-37.81636881759522,144.97781032987416
Present,2025-08-08T05:06:15+00:00,7412.0,60942,-37.81516742677178,144.97149395321327
Unoccupied,2025-08-08T07:08:29+00:00,7548.0,65849,-37.808710199143206,144.97074350414226
Unoccupied,2025-08-08T07:11:41+00:00,7450.0,61139,-37.816803779356526,144.96591987033625
Unoccupied,2025-08-08T05:43:28+00:00,7455.0,61428,-37.81846081686636,144.95982690855809
Unoccupied,2025-08-08T07:12:58+00:00,7402.0,50852,-37.81449048070375,144.97159578905166
Present,2025-08-08T06:34:39+00:00,7514.0,64570,-37.81306881953495,144.9634527950977
Present,2025-08-08T06:59:48+00:00,7514.0,64565,-37.812897706090766,144.96404000230802
Unoccupied,2024-06-27T08:33:26+00:00,7412.0,60957,-37.815616760930396,144.9699622682448
Present,2024-04-03T22:46:42+00:00,,61020,-37.81603681350178,144.96855969820953
Present,2024-12-16T01:37:38+00:00,7495.0,67053,-37.810043091401525,144.9625456829915
Unoccupied,2025-08-08T06:27:53+00:00,,63613,-37.81290917979874,144.96746268435092
Present,2025-08-08T05:55:04+00:00,,63610,-37.812851171184576,144.96766091552885
Unoccupied,2025-08-08T06:56:00+00:00,7345.0,63625,-37.813153635609424,144.9667323471255
Unoccupied,2025-08-08T05:45:00+00:00,7345.0,63624,-37.813134848994366,144.96679623973978
Present,2025-08-08T02:53:53+00:00,7345.0,63622,-37.81309727475635,144.96692402484877
Present,2025-08-08T06:38:50+00:00,7345.0,63621,-37.81307817390757,144.9669889829218
Unoccupied,2025-08-08T07:11:44+00:00,7345.0,63618,-37.81302149849634,144.967181727001
Present,2025-08-07T00:08:49+00:00,,62655,-37.81276100620035,144.97209067275935
Present,2025-08-08T07:04:28+00:00,7533.0,62658,-37.81282049175118,144.9718874027827
Unoccupied,2025-08-08T06:57:56+00:00,7362.0,62341,-37.81790814251109,144.95848959042416
Unoccupied,2023-10-17T21:26:07+00:00,,21150,-37.81900650221777,144.95862616886228
Unoccupied,2023-10-09T22:14:12+00:00,,20748,-37.81953183333034,144.95680415896118
Present,2025-08-08T04:50:40+00:00,7631.0,51634,-37.81631973757882,144.96959523608422
Unoccupied,2025-08-08T07:12:23+00:00,7569.0,65247,-37.81120725098617,144.96624966851925
Present,2025-08-08T06:34:40+00:00,7631.0,51632,-37.81644117492837,144.96965120384647
Present,2024-12-16T23:07:52+00:00,7497.0,66836,-37.80870551853567,144.96661172128603
Present,2024-12-16T00:59:47+00:00,7495.0,67054,-37.810061775804314,144.9624817467575
Unoccupied,2025-08-08T06:05:36+00:00,,51750,-37.815243191850584,144.96910117534844
Unoccupied,2025-08-07T21:10:34+00:00,,7895,-37.809826587400536,144.9788954250232
Present,2023-04-22T06:44:59+00:00,,5736,-37.81068739943069,144.96771082732118
Present,2025-08-08T05:33:47+00:00,7533.0,62661,-37.81286923126099,144.97172047337548
Present,2025-08-08T06:26:53+00:00,7533.0,62662,-37.81288751437722,144.97165817666922
Unoccupied,2025-08-08T06:55:21+00:00,7769.0,65481,-37.812495776227316,144.96118904695265
Unoccupied,2025-08-08T06:38:16+00:00,7769.0,65474,-37.812337594210845,144.96173264328155
Unoccupied,2025-08-08T06:14:47+00:00,7769.0,65476,-37.81237480662105,144.96160464385943
Present,2025-08-08T07:04:00+00:00,7343.0,63424,-37.81182606177407,144.97116208822183
Unoccupied,2025-07-26T21:57:44+00:00,7343.0,63423,-37.811808283287085,144.9712227762285
Unoccupied,2025-08-08T07:10:51+00:00,,61135,-37.81671390060552,144.96623196365874
Unoccupied,2025-08-08T06:45:08+00:00,7554.0,65479,-37.812429381776056,144.9614172740758
Present,2025-08-08T06:55:51+00:00,7417.0,61641,-37.81977593985887,144.95594194920315
Unoccupied,2025-08-08T06:07:02+00:00,7417.0,61619,-37.819698386192954,144.9558624782633
Present,2025-08-08T07:10:39+00:00,7358.0,61844,-37.814641173654124,144.96973279671252
Present,2025-08-08T06:48:19+00:00,7190.0,62065,-37.81615408033775,144.9645522505158
Present,2025-08-08T06:11:18+00:00,7189.0,62059,-37.816023578231906,144.96500119446284
Present,2025-08-08T07:09:59+00:00,7190.0,62027,-37.81593653016311,144.9647463746411
Present,2025-08-08T07:08:06+00:00,7190.0,62028,-37.8159552792182,144.96468246233997
Present,2025-08-08T06:41:08+00:00,7190.0,62030,-37.81599840255207,144.96453548362558
Present,2025-08-08T05:55:06+00:00,7190.0,62031,-37.816020983773086,144.9644587885271
Unoccupied,2025-08-08T07:10:09+00:00,7507.0,62873,-37.81406750223225,144.96764234105655
Present,2025-08-08T05:37:49+00:00,7450.0,61151,-37.81709660795699,144.9649217246474
Unoccupied,2024-12-24T01:28:17+00:00,7450.0,61145,-37.81694979916195,144.96542248354993
Unoccupied,2025-08-08T07:11:54+00:00,7454.0,60026,-37.815765325423385,144.9728758353579
Unoccupied,2025-08-08T07:06:10+00:00,7358.0,61843,-37.81462230642892,144.969796640633
Unoccupied,2024-08-10T10:02:33+00:00,7452.0,60228,-37.81721448155689,144.96795514055805
Present,2025-08-08T06:00:55+00:00,7363.0,61847,-37.81470252321151,144.96952517898953
Present,2025-08-08T01:03:52+00:00,,60244,-37.81722164040342,144.96860538499686
Unoccupied,2025-08-04T09:35:51+00:00,,60245,-37.8172423412333,144.96853430210422
Present,2025-08-08T07:13:29+00:00,7320.0,63531,-37.81260578300345,144.96851113908832
Present,2025-08-08T06:55:25+00:00,7628.0,51815,-37.81421407825971,144.96887091645692
Unoccupied,2025-08-08T07:00:03+00:00,,51811,-37.81441729985575,144.96896406095732
Unoccupied,2025-08-08T06:57:04+00:00,7529.0,62712,-37.81317358128244,144.97053897697958
Unoccupied,2025-08-08T06:48:38+00:00,7356.0,61933,-37.81527606682237,144.96700621790194
Present,2025-04-16T23:36:20+00:00,7190.0,62051,-37.81587339567721,144.96551600146694
Unoccupied,2025-08-08T07:04:50+00:00,7512.0,62643,-37.81250642470439,144.9729607114529
Present,2025-08-08T06:46:54+00:00,7500.0,67231,-37.811405973019575,144.9578711976557
Unoccupied,2025-08-08T07:00:18+00:00,7503.0,67229,-37.81136563262732,144.95801042290748
